total electricity,total heat,,,,,,
0.286130883,2.229547667,,,,,,
0.350094452,2.618223544,,,,,,
0.417475141,2.337418076,,,,,,
0.39541075,2.075769294,,,,,,
0.372766701,1.721879564,,,,,,
0.383372315,1.696866407,,,,,,
0.372388332,1.153685408,,,,,,
0.352342881,0.825595238,,,,,,
0.331321793,0.579367482,,,,,,
0.319055476,0.411737815,,,,,,
0.328651292,0.414742088,,,,,,
0.374951512,0.457810144,,,,,,
0.45120511,0.542762844,,,,,,
0.4763054,0.625741205,,,,,,
0.489948798,0.642868376,,,,,,
0.560108335,0.59769583,,,,,,
0.625968075,0.537379686,,,,,,
0.526714583,0.445092289,,,,,,
0.39676314,0.343205631,,,,,,
0.274756029,0.358926301,,,,,,
0.239029037,0.701881921,,,,,,
0.231028371,1.070741305,,,,,,
0.239407408,1.421593001,,,,,,
0.251021755,1.756809514,,,,,,
0.276392331,2.011971796,,,,,,
0.33840833,2.403463569,,,,,,
0.401254107,2.124642912,,,,,,
0.374339954,1.873538456,,,,,,
0.343179395,1.46050413,,,,,,
0.340902074,1.188138101,,,,,,
0.330354241,0.682935155,,,,,,
0.315894558,0.44437075,,,,,,
0.305255302,0.412858841,,,,,,
0.300439529,0.382075924,,,,,,
0.311018633,0.385419759,,,,,,
0.357861766,0.421065898,,,,,,
0.434384661,0.499477942,,,,,,
0.459980552,0.572002226,,,,,,
0.473655144,0.584152482,,,,,,
0.54352415,0.542323787,,,,,,
0.609026332,0.490791934,,,,,,
0.513252672,0.408166444,,,,,,
0.389371661,0.318568,,,,,,
0.266733078,0.223916359,,,,,,
0.218530647,0.181619238,,,,,,
0.197777079,0.228819805,,,,,,
0.200162048,0.428609813,,,,,,
0.205671971,0.609303461,,,,,,
0.230456782,0.849530597,,,,,,
0.29215509,1.232818341,,,,,,
0.362647711,1.14743978,,,,,,
0.343074731,1.082113223,,,,,,
0.32308377,0.951745915,,,,,,
0.326774348,0.830438616,,,,,,
0.323391681,0.506576193,,,,,,
0.315894558,0.444110191,,,,,,
0.305255302,0.413250087,,,,,,
0.300439529,0.383003039,,,,,,
0.311018633,0.386451091,,,,,,
0.357861766,0.4229657,,,,,,
0.434384661,0.501341783,,,,,,
0.459980552,0.572704069,,,,,,
0.473655144,0.584093155,,,,,,
0.54352415,0.541695442,,,,,,
0.609026332,0.489880754,,,,,,
0.513252672,0.407024527,,,,,,
0.389371661,0.318119852,,,,,,
0.266733078,0.223408442,,,,,,
0.218530647,0.181156457,,,,,,
0.196300074,0.191817926,,,,,,
0.198673647,0.390863163,,,,,,
0.208087152,0.670377295,,,,,,
0.232790839,0.908498591,,,,,,
0.292551479,1.242590266,,,,,,
0.360578197,1.094785383,,,,,,
0.33930806,0.986514177,,,,,,
0.314215631,0.727102925,,,,,,
0.316125258,0.560219926,,,,,,
0.322966509,0.493998896,,,,,,
0.315894558,0.441910309,,,,,,
0.305255302,0.410649805,,,,,,
0.300439529,0.379440788,,,,,,
0.311018633,0.383234797,,,,,,
0.357861766,0.419040384,,,,,,
0.434384661,0.496992461,,,,,,
0.459980552,0.569264488,,,,,,
0.473655144,0.581666758,,,,,,
0.54352415,0.540491874,,,,,,
0.609026332,0.489506537,,,,,,
0.513252672,0.405880195,,,,,,
0.389371661,0.316107028,,,,,,
0.266733078,0.22152994,,,,,,
0.218530647,0.179329747,,,,,,
0.195487554,0.169716018,,,,,,
0.191696857,0.214232926,,,,,,
0.201111051,0.493860639,,,,,,
0.228984423,0.81208782,,,,,,
0.296806686,1.349986842,,,,,,
0.368074156,1.28414145,,,,,,
0.347468704,1.192708587,,,,,,
0.323433493,0.960072415,,,,,,
0.324218095,0.765311676,,,,,,
0.322966509,0.495123821,,,,,,
0.315894558,0.442951325,,,,,,
0.305255302,0.41185909,,,,,,
0.300439529,0.381068657,,,,,,
0.311018633,0.384294299,,,,,,
0.357861766,0.420750438,,,,,,
0.434384661,0.498455733,,,,,,
0.459980552,0.569446114,,,,,,
0.473655144,0.580553452,,,,,,
0.54352415,0.538298666,,,,,,
0.609026332,0.486507722,,,,,,
0.513252672,0.403730732,,,,,,
0.389371661,0.315051743,,,,,,
0.266733078,0.22107885,,,,,,
0.218530647,0.179367007,,,,,,
0.195487554,0.169422067,,,,,,
0.190933023,0.194283142,,,,,,
0.200574409,0.480248634,,,,,,
0.228258569,0.793628194,,,,,,
0.293995806,1.278622989,,,,,,
0.364619596,1.196448639,,,,,,
0.345684889,1.147286499,,,,,,
0.325730515,1.017934933,,,,,,
0.329745809,0.904951824,,,,,,
0.32435629,0.530410989,,,,,,
0.315894558,0.443206424,,,,,,
0.305255302,0.412315411,,,,,,
0.300439529,0.382423748,,,,,,
0.311018633,0.38567734,,,,,,
0.357861766,0.422525229,,,,,,
0.434384661,0.501383918,,,,,,
0.459980552,0.572794521,,,,,,
0.473655144,0.584546845,,,,,,
0.54352415,0.542382666,,,,,,
0.609026332,0.489907327,,,,,,
0.513252672,0.406530556,,,,,,
0.389371661,0.317208863,,,,,,
0.266733078,0.222518668,,,,,,
0.220408641,0.184316614,,,,,,
0.196729981,0.172943432,,,,,,
0.190779335,0.176767837,,,,,,
0.192268884,0.244950988,,,,,,
0.216463425,0.466067302,,,,,,
0.276942172,0.765570968,,,,,,
0.35575972,0.773623481,,,,,,
0.343278798,0.754386171,,,,,,
0.331949318,0.686605721,,,,,,
0.340351199,0.605400004,,,,,,
0.34794066,0.531157454,,,,,,
0.338642796,0.47404628,,,,,,
0.325994488,0.43832249,,,,,,
0.319055476,0.404425835,,,,,,
0.328651292,0.406604166,,,,,,
0.374951512,0.448139103,,,,,,
0.45120511,0.532506948,,,,,,
0.4763054,0.615491525,,,,,,
0.489948798,0.632552414,,,,,,
0.560108335,0.587500904,,,,,,
0.625968075,0.527179298,,,,,,
0.526714583,0.434955972,,,,,,
0.39676314,0.33282982,,,,,,
0.269860837,0.224153808,,,,,,
0.220408641,0.178540693,,,,,,
0.196729981,0.166888791,,,,,,
0.190779335,0.170790501,,,,,,
0.191112797,0.210011312,,,,,,
0.213043918,0.374472288,,,,,,
0.273820293,0.681455711,,,,,,
0.35575972,0.768613444,,,,,,
0.343278798,0.749619238,,,,,,
0.331949318,0.681923074,,,,,,
0.340351199,0.600660883,,,,,,
0.34794066,0.526927687,,,,,,
0.338642796,0.469913571,,,,,,
0.325994488,0.434250609,,,,,,
0.319055476,0.401677888,,,,,,
0.328651292,0.404831368,,,,,,
0.374951512,0.447120092,,,,,,
0.45120511,0.532367828,,,,,,
0.4763054,0.616018628,,,,,,
0.489948798,0.634255608,,,,,,
0.560108335,0.589899842,,,,,,
0.625968075,0.529820321,,,,,,
0.526714583,0.437435638,,,,,,
0.39676314,0.335327213,,,,,,
0.269860837,0.227198495,,,,,,
0.218530647,0.176544502,,,,,,
0.195487554,0.167054653,,,,,,
0.190129676,0.171550589,,,,,,
0.189841861,0.206517561,,,,,,
0.211094712,0.357234652,,,,,,
0.268764674,0.638293887,,,,,,
0.345691144,0.715880949,,,,,,
0.32784513,0.694033465,,,,,,
0.31052354,0.631561888,,,,,,
0.317776181,0.601234615,,,,,,
0.322966509,0.493527653,,,,,,
0.315894558,0.441800374,,,,,,
0.305255302,0.411471535,,,,,,
0.300439529,0.381442776,,,,,,
0.311018633,0.385387631,,,,,,
0.357861766,0.422218687,,,,,,
0.434384661,0.500933504,,,,,,
0.459980552,0.572252901,,,,,,
0.473655144,0.584211084,,,,,,
0.54352415,0.541381722,,,,,,
0.609026332,0.489213695,,,,,,
0.513252672,0.40650083,,,,,,
0.389371661,0.317281171,,,,,,
0.266733078,0.222717573,,,,,,
0.218530647,0.180945462,,,,,,
0.195487554,0.170479402,,,,,,
0.193597381,0.262390442,,,,,,
0.20161337,0.506409469,,,,,,
0.226126522,0.739250237,,,,,,
0.287944455,1.124577163,,,,,,
0.357539473,1.016199937,,,,,,
0.340088257,1.004601875,,,,,,
0.322495,0.935105173,,,,,,
0.334255973,1.018235451,,,,,,
0.330842585,0.693813333,,,,,,
0.319515552,0.535408665,,,,,,
0.30735964,0.467259344,,,,,,
0.300439529,0.38415992,,,,,,
0.311018633,0.388031212,,,,,,
0.357861766,0.424912927,,,,,,
0.434384661,0.503038091,,,,,,
0.459980552,0.574760188,,,,,,
0.473655144,0.586390745,,,,,,
0.54352415,0.544230535,,,,,,
0.609026332,0.492431819,,,,,,
0.513252672,0.409626342,,,,,,
0.389371661,0.320519197,,,,,,
0.269361449,0.292941162,,,,,,
0.230059133,0.474734095,,,,,,
0.215508115,0.677913465,,,,,,
0.217465739,0.866234561,,,,,,
0.222488836,1.034541182,,,,,,
0.244760029,1.210570291,,,,,,
0.304530823,1.544018234,,,,,,
0.371949991,1.380556742,,,,,,
0.350797841,1.275331549,,,,,,
0.326552846,1.037549653,,,,,,
0.333279988,0.993348739,,,,,,
0.32735956,0.605528094,,,,,,
0.315894558,0.443127726,,,,,,
0.305255302,0.412350443,,,,,,
0.300439529,0.382001062,,,,,,
0.311018633,0.384494579,,,,,,
0.357861766,0.421196719,,,,,,
0.434384661,0.499618056,,,,,,
0.459980552,0.570813338,,,,,,
0.473655144,0.582518126,,,,,,
0.54352415,0.541293953,,,,,,
0.609026332,0.490377628,,,,,,
0.513252672,0.407692096,,,,,,
0.389371661,0.318965353,,,,,,
0.266733078,0.225548408,,,,,,
0.227463445,0.409062157,,,,,,
0.218443931,0.752180688,,,,,,
0.227187479,1.112249014,,,,,,
0.240059146,1.479105486,,,,,,
0.266834072,1.769051104,,,,,,
0.332250357,2.245232276,,,,,,
0.398121839,2.042568309,,,,,,
0.37141284,1.796732575,,,,,,
0.338728904,1.345434898,,,,,,
0.333890305,1.008613017,,,,,,
0.325158356,0.549679428,,,,,,
0.315894558,0.442344524,,,,,,
0.305255302,0.411542671,,,,,,
0.300439529,0.381306762,,,,,,
0.311018633,0.383800016,,,,,,
0.357861766,0.420318882,,,,,,
0.434384661,0.498550006,,,,,,
0.459980552,0.569584893,,,,,,
0.473655144,0.581146098,,,,,,
0.54352415,0.53940464,,,,,,
0.609026332,0.48801897,,,,,,
0.513252672,0.405763705,,,,,,
0.389371661,0.317645556,,,,,,
0.266733078,0.224242826,,,,,,
0.220405358,0.230232161,,,,,,
0.209248094,0.519506431,,,,,,
0.217062222,0.856045427,,,,,,
0.229731503,1.217755976,,,,,,
0.256329902,1.50316596,,,,,,
0.320269,1.941853909,,,,,,
0.386703007,1.753379797,,,,,,
0.360763063,1.527013567,,,,,,
0.328632195,1.089741011,,,,,,
0.321636714,0.698385246,,,,,,
0.322966509,0.493402869,,,,,,
0.315894558,0.441391432,,,,,,
0.305255302,0.410237747,,,,,,
0.300439529,0.379073385,,,,,,
0.311018633,0.381844506,,,,,,
0.357861766,0.417845653,,,,,,
0.434384661,0.494646884,,,,,,
0.459980552,0.565569782,,,,,,
0.473655144,0.576937354,,,,,,
0.54352415,0.536732244,,,,,,
0.609026332,0.486065738,,,,,,
0.513252672,0.403893606,,,,,,
0.389371661,0.316034315,,,,,,
0.266733078,0.221620724,,,,,,
0.220408641,0.183692424,,,,,,
0.196729981,0.172710037,,,,,,
0.19157905,0.198027892,,,,,,
0.200803057,0.460606233,,,,,,
0.228661865,0.773971946,,,,,,
0.294405113,1.205719794,,,,,,
0.369163399,1.11098067,,,,,,
0.351979849,0.972918727,,,,,,
0.331949318,0.685269238,,,,,,
0.340351199,0.603190257,,,,,,
0.34794066,0.529246419,,,,,,
0.338642796,0.472017322,,,,,,
0.325994488,0.436054956,,,,,,
0.319055476,0.401808136,,,,,,
0.328651292,0.404160811,,,,,,
0.374951512,0.446090363,,,,,,
0.45120511,0.528585184,,,,,,
0.4763054,0.610746528,,,,,,
0.489948798,0.62756097,,,,,,
0.560108335,0.582750718,,,,,,
0.625968075,0.522713031,,,,,,
0.526714583,0.431019161,,,,,,
0.39676314,0.329515158,,,,,,
0.269860837,0.22210761,,,,,,
0.220408641,0.176512345,,,,,,
0.196729981,0.165564402,,,,,,
0.190779335,0.171025973,,,,,,
0.191112797,0.210520057,,,,,,
0.213043918,0.373978403,,,,,,
0.273820293,0.680862767,,,,,,
0.35575972,0.76747476,,,,,,
0.343278798,0.748114624,,,,,,
0.331949318,0.679789511,,,,,,
0.340351199,0.597555211,,,,,,
0.34794066,0.523591252,,,,,,
0.338642796,0.466171576,,,,,,
0.325994488,0.429883295,,,,,,
0.319055476,0.39555961,,,,,,
0.328651292,0.397171846,,,,,,
0.374951512,0.438804339,,,,,,
0.45120511,0.522401755,,,,,,
0.4763054,0.603871849,,,,,,
0.489948798,0.620758179,,,,,,
0.560108335,0.575626988,,,,,,
0.625968075,0.515796233,,,,,,
0.526714583,0.424615461,,,,,,
0.39676314,0.323633161,,,,,,
0.269860837,0.216800695,,,,,,
0.218530647,0.170990528,,,,,,
0.195487554,0.160413025,,,,,,
0.190129676,0.163616201,,,,,,
0.189841861,0.199231281,,,,,,
0.211094712,0.349617637,,,,,,
0.268764674,0.630351638,,,,,,
0.345691144,0.708084787,,,,,,
0.32784513,0.686549737,,,,,,
0.31052354,0.622065255,,,,,,
0.316125258,0.547628405,,,,,,
0.322966509,0.481774591,,,,,,
0.315894558,0.429638082,,,,,,
0.305255302,0.397987987,,,,,,
0.300439529,0.366549452,,,,,,
0.311018633,0.369491798,,,,,,
0.357861766,0.405066952,,,,,,
0.434384661,0.481079141,,,,,,
0.459980552,0.552182946,,,,,,
0.473655144,0.563453987,,,,,,
0.54352415,0.522284905,,,,,,
0.609026332,0.473397271,,,,,,
0.513252672,0.390228671,,,,,,
0.389371661,0.300797302,,,,,,
0.266733078,0.207720495,,,,,,
0.218530647,0.166542161,,,,,,
0.195487554,0.156905944,,,,,,
0.190129676,0.161579634,,,,,,
0.189841861,0.197723707,,,,,,
0.211094712,0.34826982,,,,,,
0.268764674,0.628745297,,,,,,
0.345691144,0.706359861,,,,,,
0.32784513,0.685002176,,,,,,
0.31052354,0.622202928,,,,,,
0.316125258,0.549010862,,,,,,
0.322966509,0.483128456,,,,,,
0.315894558,0.431117218,,,,,,
0.305255302,0.399768057,,,,,,
0.300439529,0.368441414,,,,,,
0.311018633,0.370264891,,,,,,
0.357861766,0.40632794,,,,,,
0.434384661,0.482172151,,,,,,
0.459980552,0.55359605,,,,,,
0.473655144,0.564372454,,,,,,
0.54352415,0.522274795,,,,,,
0.609026332,0.471010853,,,,,,
0.513252672,0.389151828,,,,,,
0.389371661,0.30129915,,,,,,
0.266733078,0.20810612,,,,,,
0.218530647,0.166894981,,,,,,
0.195487554,0.157199978,,,,,,
0.190129676,0.161666526,,,,,,
0.189841861,0.196936001,,,,,,
0.211094712,0.347853119,,,,,,
0.268764674,0.628421747,,,,,,
0.345691144,0.705666513,,,,,,
0.32784513,0.684712049,,,,,,
0.31052354,0.622174088,,,,,,
0.316125258,0.550135371,,,,,,
0.322966509,0.485054033,,,,,,
0.315894558,0.431483974,,,,,,
0.305255302,0.399943931,,,,,,
0.300439529,0.368682606,,,,,,
0.311018633,0.37054814,,,,,,
0.357861766,0.406341232,,,,,,
0.434384661,0.483156106,,,,,,
0.459980552,0.553866031,,,,,,
0.473655144,0.564583284,,,,,,
0.54352415,0.522500418,,,,,,
0.609026332,0.471203636,,,,,,
0.513252672,0.389295946,,,,,,
0.389371661,0.301339497,,,,,,
0.266733078,0.208019513,,,,,,
0.218530647,0.166606375,,,,,,
0.195487554,0.156823348,,,,,,
0.190129676,0.161448028,,,,,,
0.189841861,0.197485902,,,,,,
0.211094712,0.34789472,,,,,,
0.268764674,0.628093361,,,,,,
0.345691144,0.705286644,,,,,,
0.32784513,0.684207686,,,,,,
0.31052354,0.621916571,,,,,,
0.316125258,0.548984874,,,,,,
0.322966509,0.483029576,,,,,,
0.315894558,0.431113028,,,,,,
0.305255302,0.399914505,,,,,,
0.300439529,0.368900119,,,,,,
0.311018633,0.372548022,,,,,,
0.357861766,0.407901882,,,,,,
0.434384661,0.485520592,,,,,,
0.459980552,0.556494577,,,,,,
0.473655144,0.568438512,,,,,,
0.54352415,0.527247661,,,,,,
0.609026332,0.476473502,,,,,,
0.513252672,0.394941577,,,,,,
0.389371661,0.307117698,,,,,,
0.266733078,0.212911467,,,,,,
0.218530647,0.170859748,,,,,,
0.195487554,0.161887751,,,,,,
0.190129676,0.166530952,,,,,,
0.189841861,0.200607629,,,,,,
0.211094712,0.351293707,,,,,,
0.268764674,0.631278047,,,,,,
0.345691144,0.708097437,,,,,,
0.32784513,0.686930924,,,,,,
0.31052354,0.624996298,,,,,,
0.316125258,0.553817797,,,,,,
0.322966509,0.488420796,,,,,,
0.315894558,0.43652863,,,,,,
0.305255302,0.40618941,,,,,,
0.300439529,0.376831125,,,,,,
0.311018633,0.380499373,,,,,,
0.357861766,0.415771936,,,,,,
0.434384661,0.493987762,,,,,,
0.459980552,0.565936267,,,,,,
0.473655144,0.577707641,,,,,,
0.54352415,0.534430284,,,,,,
0.609026332,0.482047359,,,,,,
0.513252672,0.400186108,,,,,,
0.389371661,0.312141648,,,,,,
0.266733078,0.218784471,,,,,,
0.220408641,0.181168787,,,,,,
0.196729981,0.170689605,,,,,,
0.190779335,0.176032278,,,,,,
0.191736778,0.230785034,,,,,,
0.21568211,0.4448286,,,,,,
0.28543489,0.977397549,,,,,,
0.360439959,0.888662589,,,,,,
0.345796894,0.814905503,,,,,,
0.331949318,0.683621502,,,,,,
0.340351199,0.602871786,,,,,,
0.34794066,0.528727671,,,,,,
0.338642796,0.471515332,,,,,,
0.325994488,0.436021992,,,,,,
0.319055476,0.402252491,,,,,,
0.328651292,0.405168114,,,,,,
0.374951512,0.447185788,,,,,,
0.45120511,0.531025525,,,,,,
0.4763054,0.6130802,,,,,,
0.489948798,0.63001375,,,,,,
0.560108335,0.585600639,,,,,,
0.625968075,0.525940382,,,,,,
0.526714583,0.434693868,,,,,,
0.39676314,0.333678061,,,,,,
0.269860837,0.226755238,,,,,,
0.220408641,0.180988415,,,,,,
0.196729981,0.170567778,,,,,,
0.190779335,0.175894689,,,,,,
0.191485577,0.223724802,,,,,,
0.215980477,0.452163026,,,,,,
0.286002366,0.991585546,,,,,,
0.362277246,0.934957085,,,,,,
0.350985684,0.946003392,,,,,,
0.339967144,0.886840788,,,,,,
0.356143379,1.003516911,,,,,,
0.34794066,0.531332284,,,,,,
0.338642796,0.474133383,,,,,,
0.325994488,0.438672795,,,,,,
0.319055476,0.405010174,,,,,,
0.328651292,0.407100717,,,,,,
0.374951512,0.449197466,,,,,,
0.45120511,0.533217241,,,,,,
0.4763054,0.61503751,,,,,,
0.489948798,0.6321836,,,,,,
0.560108335,0.587912442,,,,,,
0.625968075,0.528211219,,,,,,
0.526714583,0.436892214,,,,,,
0.39676314,0.335864259,,,,,,
0.269860837,0.228934733,,,,,,
0.218530647,0.178832218,,,,,,
0.195487554,0.168686153,,,,,,
0.190129676,0.172852157,,,,,,
0.194275538,0.320144577,,,,,,
0.219855832,0.579562024,,,,,,
0.285117657,1.050679751,,,,,,
0.355822783,0.969978204,,,,,,
0.337990781,0.948822968,,,,,,
0.320495896,0.882086522,,,,,,
0.333485884,0.996662238,,,,,,
0.323439382,0.504735072,,,,,,
0.315894558,0.440551723,,,,,,
0.305255302,0.409485157,,,,,,
0.300439529,0.378528402,,,,,,
0.311018633,0.380700643,,,,,,
0.357861766,0.416859772,,,,,,
0.434384661,0.493810469,,,,,,
0.459980552,0.565650133,,,,,,
0.473655144,0.577492589,,,,,,
0.54352415,0.534593198,,,,,,
0.609026332,0.482513392,,,,,,
0.513252672,0.400740655,,,,,,
0.389371661,0.312995349,,,,,,
0.266733078,0.219984627,,,,,,
0.218530647,0.178931906,,,,,,
0.195487554,0.169255586,,,,,,
0.190640657,0.186601886,,,,,,
0.197156172,0.393146699,,,,,,
0.224976222,0.709058334,,,,,,
0.291689026,1.216797565,,,,,,
0.362711356,1.144116193,,,,,,
0.346324378,1.159525831,,,,,,
0.328150732,1.075631845,,,,,,
0.342534256,1.225483972,,,,,,
0.328769781,0.639498368,,,,,,
0.315894558,0.441152669,,,,,,
0.305255302,0.409827588,,,,,,
0.300439529,0.378803966,,,,,,
0.311018633,0.380835273,,,,,,
0.357861766,0.416917358,,,,,,
0.434384661,0.493627925,,,,,,
0.459980552,0.564108368,,,,,,
0.473655144,0.575021357,,,,,,
0.54352415,0.533021362,,,,,,
0.609026332,0.481642504,,,,,,
0.513252672,0.399646532,,,,,,
0.389371661,0.311771718,,,,,,
0.266733078,0.218615609,,,,,,
0.218530647,0.177327024,,,,,,
0.195487554,0.166879705,,,,,,
0.190129676,0.171284142,,,,,,
0.189841861,0.206022935,,,,,,
0.211094712,0.356803994,,,,,,
0.274351732,0.777812792,,,,,,
0.347949475,0.770451555,,,,,,
0.332124421,0.800083096,,,,,,
0.317089718,0.795628246,,,,,,
0.333853869,1.005732415,,,,,,
0.323260442,0.500005887,,,,,,
0.315894558,0.440156422,,,,,,
0.305255302,0.408764237,,,,,,
0.300439529,0.377638083,,,,,,
0.311018633,0.379514443,,,,,,
0.357861766,0.415477301,,,,,,
0.434384661,0.491698706,,,,,,
0.459980552,0.562599105,,,,,,
0.473655144,0.574468598,,,,,,
0.54352415,0.53480214,,,,,,
0.609026332,0.482448924,,,,,,
0.513252672,0.399533474,,,,,,
0.389371661,0.312014366,,,,,,
0.266733078,0.219024419,,,,,,
0.218530647,0.177853078,,,,,,
0.195487554,0.167494455,,,,,,
0.190129676,0.171943988,,,,,,
0.189841861,0.206686428,,,,,,
0.213272107,0.412547007,,,,,,
0.279339723,0.90409773,,,,,,
0.35277035,0.892280847,,,,,,
0.33716565,0.927493368,,,,,,
0.321374322,0.903904479,,,,,,
0.336176897,1.064402563,,,,,,
0.329956354,0.669328688,,,,,,
0.315894558,0.441778799,,,,,,
0.305255302,0.410926714,,,,,,
0.300439529,0.380281991,,,,,,
0.311018633,0.382785169,,,,,,
0.357861766,0.418111209,,,,,,
0.434384661,0.496238251,,,,,,
0.459980552,0.567090578,,,,,,
0.473655144,0.578823277,,,,,,
0.54352415,0.537317633,,,,,,
0.609026332,0.486168478,,,,,,
0.513252672,0.404294332,,,,,,
0.389371661,0.316484246,,,,,,
0.266733078,0.222689129,,,,,,
0.218530647,0.181750279,,,,,,
0.199636257,0.275743326,,,,,,
0.203581348,0.514790479,,,,,,
0.212224501,0.774476257,,,,,,
0.236741082,1.006525921,,,,,,
0.297393074,1.360766207,,,,,,
0.36492504,1.199697342,,,,,,
0.344627999,1.116180492,,,,,,
0.323991659,0.970015629,,,,,,
0.333093067,0.986273803,,,,,,
0.327717962,0.612609393,,,,,,
0.315894558,0.441578398,,,,,,
0.305255302,0.411134396,,,,,,
0.300439529,0.381124731,,,,,,
0.311018633,0.384281473,,,,,,
0.357861766,0.420967303,,,,,,
0.434384661,0.499007239,,,,,,
0.459980552,0.570167502,,,,,,
0.473655144,0.581514458,,,,,,
0.54352415,0.539868476,,,,,,
0.609026332,0.487995711,,,,,,
0.513252672,0.405634294,,,,,,
0.389371661,0.317844813,,,,,,
0.266733078,0.224776418,,,,,,
0.226961492,0.352911543,,,,,,
0.216945899,0.685863694,,,,,,
0.22552459,1.05697294,,,,,,
0.240101381,1.454623163,,,,,,
0.266901168,1.740450723,,,,,,
0.334697845,2.222878516,,,,,,
0.40455482,2.003726798,,,,,,
0.383058247,1.756575489,,,,,,
0.35761665,1.332554174,,,,,,
0.35242573,0.908703906,,,,,,
0.34794066,0.530331673,,,,,,
0.338642796,0.473019123,,,,,,
0.325994488,0.437046441,,,,,,
0.319055476,0.403252823,,,,,,
0.328651292,0.406294359,,,,,,
0.374951512,0.44794905,,,,,,
0.45120511,0.530999812,,,,,,
0.4763054,0.613196249,,,,,,
0.489948798,0.630201328,,,,,,
0.560108335,0.585862849,,,,,,
0.625968075,0.526285307,,,,,,
0.526714583,0.435131999,,,,,,
0.39676314,0.334278254,,,,,,
0.269860837,0.227533892,,,,,,
0.220408641,0.182332806,,,,,,
0.196729981,0.170834698,,,,,,
0.190779335,0.175821205,,,,,,
0.19279224,0.256536267,,,,,,
0.219644786,0.544733113,,,,,,
0.286881991,1.012883894,,,,,,
0.363629633,0.968043782,,,,,,
0.34990992,0.917678739,,,,,,
0.332034665,0.68513767,,,,,,
0.340351199,0.602356242,,,,,,
0.34794066,0.528420935,,,,,,
0.338642796,0.471188361,,,,,,
0.325994488,0.435334898,,,,,,
0.319055476,0.40135179,,,,,,
0.328651292,0.403719186,,,,,,
0.374951512,0.445559226,,,,,,
0.45120511,0.528371789,,,,,,
0.4763054,0.610068128,,,,,,
0.489948798,0.626575329,,,,,,
0.560108335,0.581907126,,,,,,
0.625968075,0.522155526,,,,,,
0.526714583,0.430980431,,,,,,
0.39676314,0.329997483,,,,,,
0.269860837,0.223069536,,,,,,
0.218530647,0.172934518,,,,,,
0.195487554,0.163450456,,,,,,
0.190129676,0.168459203,,,,,,
0.189841861,0.203876507,,,,,,
0.211094712,0.353496913,,,,,,
0.268764674,0.633056431,,,,,,
0.345691144,0.709308103,,,,,,
0.32784513,0.687855353,,,,,,
0.31052354,0.625079243,,,,,,
0.316125258,0.550785377,,,,,,
0.322966509,0.485367549,,,,,,
0.315894558,0.433506641,,,,,,
0.305255302,0.402209213,,,,,,
0.300439529,0.370992589,,,,,,
0.311018633,0.374556024,,,,,,
0.357861766,0.409349797,,,,,,
0.434384661,0.485612136,,,,,,
0.459980552,0.556622406,,,,,,
0.473655144,0.569056658,,,,,,
0.54352415,0.530342206,,,,,,
0.609026332,0.47788262,,,,,,
0.513252672,0.39427574,,,,,,
0.389371661,0.306800861,,,,,,
0.266733078,0.213966512,,,,,,
0.216966651,0.172886029,,,,,,
0.195569867,0.163420618,,,,,,
0.190211989,0.168870086,,,,,,
0.189924175,0.204820134,,,,,,
0.211369092,0.354374093,,,,,,
0.275926041,0.63365132,,,,,,
0.363443669,0.710583861,,,,,,
0.343484916,0.690345166,,,,,,
0.317903063,0.677862825,,,,,,
0.334698437,0.948775657,,,,,,
0.330017586,0.592740159,,,,,,
0.318967635,0.440976863,,,,,,
0.308328379,0.410447602,,,,,,
0.303512606,0.379886995,,,,,,
0.314091711,0.382447251,,,,,,
0.361126907,0.418783694,,,,,,
0.441792972,0.496613622,,,,,,
0.475044116,0.567112325,,,,,,
0.504989538,0.578403649,,,,,,
0.58783683,0.536883552,,,,,,
0.637781561,0.48555396,,,,,,
0.512045375,0.403466832,,,,,,
0.389207019,0.315206418,,,,,,
0.265251416,0.222272322,,,,,,
0.216966651,0.180082057,,,,,,
0.195569867,0.169617858,,,,,,
0.192646479,0.235379012,,,,,,
0.200040451,0.464070855,,,,,,
0.225277054,0.709340839,,,,,,
0.296042028,1.14488191,,,,,,
0.378181941,1.085365236,,,,,,
0.355879749,1.004598496,,,,,,
0.324187289,0.837009033,,,,,,
0.330456905,0.841396222,,,,,,
0.326039586,0.49199158,,,,,,
0.318967635,0.439719018,,,,,,
0.308328379,0.409852305,,,,,,
0.303512606,0.379432336,,,,,,
0.314091711,0.383770925,,,,,,
0.361126907,0.421075361,,,,,,
0.441792972,0.49938203,,,,,,
0.475044116,0.569669405,,,,,,
0.504989538,0.580486064,,,,,,
0.58783683,0.538805222,,,,,,
0.637781561,0.487603827,,,,,,
0.512045375,0.405792066,,,,,,
0.389207019,0.317388461,,,,,,
0.265251416,0.224489215,,,,,,
0.220463821,0.270643072,,,,,,
0.208967238,0.51013375,,,,,,
0.211824913,0.721244287,,,,,,
0.220670929,0.986019214,,,,,,
0.246795619,1.253749703,,,,,,
0.316633044,1.66579587,,,,,,
0.39296767,1.459406463,,,,,,
0.368089611,1.31345933,,,,,,
0.331088366,1.011548997,,,,,,
0.330764772,0.849120609,,,,,,
0.326039586,0.491877922,,,,,,
0.318967635,0.439936129,,,,,,
0.308328379,0.409153636,,,,,,
